959.3,605.871372487593
950.120130719885,611.171372487593
959.3,616.471372487593
968.479869280115,611.171372487593
968.479869280115,600.571372487593
959.3,595.271372487593
950.120130719885,600.571372487593
940.94026143977,616.471372487593
950.120130719885,621.771372487593
959.3,627.071372487593
968.479869280115,621.771372487593
977.65973856023,616.471372487593
977.65973856023,605.871372487593
977.65973856023,595.271372487593
968.479869280115,589.971372487593
959.3,584.671372487593
950.120130719885,589.971372487593
940.94026143977,595.271372487593
940.94026143977,605.871372487593
931.760392159655,621.771372487593
940.94026143977,627.071372487593
950.120130719885,632.371372487593
959.3,637.671372487593
968.479869280115,632.371372487593
977.65973856023,627.071372487593
986.839607840345,621.771372487593
986.839607840345,611.171372487593
986.839607840345,600.571372487593
986.839607840345,589.971372487593
977.65973856023,584.671372487593
968.479869280115,579.371372487593
959.3,574.071372487593
950.120130719885,579.371372487593
940.94026143977,584.671372487593
931.760392159655,589.971372487593
931.760392159655,600.571372487593
931.760392159655,611.171372487593
922.58052287954,627.071372487593
931.760392159655,632.371372487593
940.94026143977,637.671372487594
950.120130719885,642.971372487593
959.3,648.271372487593
968.479869280115,642.971372487593
977.65973856023,637.671372487594
986.839607840345,632.371372487593
996.01947712046,627.071372487593
996.01947712046,616.471372487593
996.01947712046,605.871372487593
996.01947712046,595.271372487593
996.01947712046,584.671372487593
986.839607840345,579.371372487593
977.65973856023,574.071372487593
968.479869280115,568.771372487593
959.3,563.471372487593
950.120130719885,568.771372487593
940.94026143977,574.071372487593
931.760392159655,579.371372487593
922.58052287954,584.671372487593
922.58052287954,595.271372487593
922.58052287954,605.871372487593
922.58052287954,616.471372487593
913.400653599425,632.371372487593
922.58052287954,637.671372487593
931.760392159655,642.971372487593
940.94026143977,648.271372487593
950.120130719885,653.571372487593
959.3,658.871372487593
968.479869280115,653.571372487593
977.65973856023,648.271372487593
986.839607840345,642.971372487593
996.01947712046,637.671372487593
1005.19934640058,632.371372487593
1005.19934640058,621.771372487593
1005.19934640058,611.171372487593
1005.19934640058,600.571372487593
1005.19934640058,589.971372487593
1005.19934640058,579.371372487593
996.01947712046,574.071372487593
986.839607840345,568.771372487593
977.65973856023,563.471372487593
968.479869280115,558.171372487593
959.3,552.871372487593
950.120130719885,558.171372487593
940.94026143977,563.471372487593
931.760392159655,568.771372487593
922.58052287954,574.071372487593
913.400653599425,579.371372487593
913.400653599425,589.971372487593
913.400653599425,600.571372487593
